Contig,HK_CF2,HK_CF35,HK_CF70,V_CF26,V_CF34,V_CF71
Phel_clc_contig_7020,2.301880253,3.049212535,1.158466295,5.739699614,5.739632114,6.047896052
Phel_clc_contig_907,5.570383994,6.563839954,5.542001066,8.78420099,9.071660518,9.332497376
Phel_clc_contig_12110,4.499571669,4.712628794,5.199044096,7.25245256,5.739632114,7.465448862
Phel_clc_contig_2495,6.482985384,7.806352416,6.942380786,9.245338782,8.235637559,9.777590179
Phel_clc_contig_2254,8.230811119,6.192754403,7.343579265,10.33154266,9.152917562,11.16082473
Phel_clc_contig_6286,2.641869674,1.00273852,3.595730406,5.658825569,4.476135384,6.356793511
Phel_clc_contig_5132,3.749351908,4.464661733,3.863373549,5.57314727,5.443354688,6.457471173
Phel_clc_contig_4737,6.503967219,6.304615079,6.837479084,7.758650962,7.293508434,7.987226487
Phel_clc_contig_9469,3.946150672,4.83183165,5.199044096,6.465825944,5.814196628,6.639925266
Phel_clc_contig_9844,3.250552348,4.234003066,4.189895704,5.958230212,5.295032364,6.090324176
Phel_clc_contig_998,9.733720392,9.911234227,10.66736271,11.56258784,11.0242342,11.55470947
